TERM,CRN,COURSE_NO,SECT_TYPE,SECTION_NO,CAMPUS,SCHEDULE_TYPE,INSTRUCTIONAL_METHOD,MAX_ENROLLMENT,CURRENT_ENROLLMENT,SEAT_AVAIL,WAIT_CAP,WAIT_CURR,MEETING_TIMES,BEGIN_TIME,END_TIME,ROOM_NO,INS_ID
201910,10222,PHYS193,CLAS,L51,F,LC,English,45,42,3,0,0,Thr,13:00,13:50,C01-D215,15264
201910,10223,PHYS193,CLAS,L52,F,LC,English,45,42,3,0,0,Sun    Thr,12:00,12:50,C01-D216,15285
201910,10223,PHYS193,CLAS,L52,F,LC,English,45,42,3,0,0,Tue,12:00,13:50,C01-D216,15285
201910,10224,PHYS194,LAB,L53,F,LB,English,18,16,2,0,0,Sun,14:00,16:50,C01-A117,13731
201910,10225,SOWO101,CLAS,L52,F,LC,Arabic,50,46,4,0,0,Sun  Tue  Thr,9:00,9:50,GCR-31,15280
201910,10227,GENG106,LAB,B01,M,LB,English,22,22,0,0,0,Wed,14:00,16:50,BCR-I217,10512
201910,10228,GENG106,LAB,B02,M,LB,English,23,17,6,0,0,Wed,17:00,19:50,BCR-I217,10512
201910,10229,PHYS191,CLAS,L01,M,LC,English,40,35,5,0,0,Mon,14:00,14:50,BCR-D222,12800
201910,10229,PHYS191,CLAS,L01,M,LC,English,40,35,5,0,0,Sun  Tue  Thr,9:00,9:50,BCR-,12800
201910,10230,PHYS191,CLAS,L02,M,LC,English,45,30,15,0,0,Mon  Wed,11:00,12:20,H12-0162,12800
201910,10230,PHYS191,CLAS,L02,M,LC,English,45,30,15,0,0,Sun,13:00,13:50,BCR-G209,12800
201910,10231,PHYS192,LAB,L01,M,LB,English,18,22,-4,0,0,Mon,14:00,16:50,BCR-D215,10589
201910,10232,PHYS192,LAB,L03,M,LB,English,18,16,2,0,0,Sun,12:00,14:50,BCR-D215,10589
201910,10233,PHYS192,LAB,L04,M,LB,English,18,17,1,0,0,Tue,12:00,14:50,BCR-D215,16414
201910,10234,PHYS193,CLAS,L02,M,LC,English,45,44,1,0,0,Mon  Wed,11:00,12:20,B05-0234,15285
201910,10234,PHYS193,CLAS,L02,M,LC,English,45,44,1,0,0,Sun,13:00,13:50,BCR-C213,15285
201910,10235,PHYS194,LAB,L01,M,LB,English,18,12,6,0,0,Sun,14:00,16:50,BCR-E206,14472
201910,10236,PHYS194,LAB,L02,M,LB,English,18,15,3,0,0,Mon,14:00,16:50,BCR-E206,16414
201910,10237,PHYS194,LAB,L03,M,LB,English,18,17,1,0,0,Tue,14:00,16:50,BCR-E206,10589
201910,10238,ECON111,CLAS,L52,F,LC,Arabic,40,41,-1,0,0,Sun  Tue  Thr,11:00,11:50,H08-C227,15367
201910,10239,ENGL202,CLAS,104,F,LC,English,23,23,0,0,0,Sun  Tue  Thr,9:00,9:50,D05-0228,13598
201910,10240,ENGL202,CLAS,102,F,LC,English,23,21,2,0,0,Mon  Wed,8:00,9:20,GCR-01,13598
201910,10241,ENGL203,CLAS,101,F,LC,English,20,21,-1,0,0,Sun  Tue  Thr,8:00,8:50,D01-0205,11641
201910,10242,ENGL202,CLAS,1,M,LC,English,20,22,-2,0,0,Mon  Wed,9:30,10:50,B05-0212,15203
201910,10243,CMPS303,CLAS,L51,F,LC,English,30,30,0,0,0,Sun  Tue  Thr,10:00,10:50,C07-0144,10500
201910,10244,SOCI261,CLAS,L51,F,LC,Arabic,40,40,0,0,0,Sun  Tue  Thr,9:00,9:50,C01-F204,15339
201910,10245,SOCI120,CLAS,L51,F,LC,Arabic,50,49,1,0,0,Sun  Tue,14:00,15:20,GCR-36,18752
201910,10246,SOCI120,CLAS,L01,M,LC,Arabic,50,58,-8,0,0,Sun  Tue,14:00,15:20,H12-0172,15339
201910,10247,SOCI467,CLAS,L51,F,LC,Arabic,50,56,-6,0,0,Sun  Tue  Thr,13:00,13:50,C04-0245,15466
201910,10248,GENG106,LAB,B52,F,LB,English,23,21,2,0,0,Wed,15:30,18:20,C01-A223,17302
201910,10249,INTA101,CLAS,L01,M,LC,Arabic,45,42,3,0,0,Mon  Wed,8:00,9:20,BCR-E113,18145
201910,10250,INTA102,CLAS,L51,F,LC,Arabic,45,44,1,0,-1,Mon  Wed,8:00,9:20,GCR-23,14544
201910,10251,INTA100,CLAS,L51,F,LC,Arabic,45,39,6,0,0,Sun  Tue  Thr,8:00,8:50,C07-0175,18440
201910,10252,PHAR310,CLAS,L51,F,LC,English,34,34,0,0,0,Mon,9:30,11:20,I06-G.CL.06,17877
201910,10253,PHAR320,CLAS,L51,F,LC,English,35,33,2,0,0,Sun  Tue  Thr,10:00,10:50,I06-G.CL.06,16219
201910,10254,PHAR340,CLAS,L51,F,LC,English,33,33,0,0,0,Sun,11:00,13:50,I06-G.CL.06,13143
201910,10255,PHAR380,CLAS,L51,F,LC,English,34,34,0,0,0,Sun  Tue  Thr,8:00,8:50,I06-G.CL.06,15296
201910,10256,PHAR390,CLAS,L51,F,LC,English,33,31,2,0,0,Wed,8:00,9:50,I06-G.CL.06,16281
201910,10257,PHAR200,CLAS,L51,F,LC,English,33,33,0,0,0,Sun,8:00,9:20,I06-G.CL.08,13046
201910,10257,PHAR200,CLAS,L51,F,LC,English,33,33,0,0,0,Wed,9:30,10:45,I06-G.CL.08,13046
201910,10258,PHAR230,CLAS,L51,F,LC,English,33,33,0,0,0,Sun,12:00,13:50,I06-G.CL.08,12645
201910,10259,PHAR240,CLAS,L51,F,LC,English,33,33,0,0,0,Mon,14:00,16:50,I06-G.CL.08,18129
201910,10260,INTA101,CLAS,L52,F,LC,English,45,14,31,0,0,Mon  Wed,11:00,12:20,GCR-26,12040
201910,10261,PHAR220,CLAS,L51,F,LC,English,33,33,0,0,0,Mon,9:30,10:20,I06-G.CL.08,13843
201910,10263,MAKT101,CLAS,L52,F,LC,English,45,39,6,0,-1,Sun  Tue  Thr,9:00,9:50,H08-A113,15272
201910,10264,GEOG442,CLAS,L51,F,LC,English,45,20,25,0,0,Sun  Tue,14:00,15:20,C04-0219,12805
201910,10265,CVEN320,CLAS,L01,M,LL,English,20,20,0,0,0,Mon  Wed,11:00,12:20,BCR-I110,14344
201910,10265,CVEN320,CLAS,L01,M,LL,English,20,20,0,0,0,Tue,14:00,14:50,BCR-I217,14344
201910,10266,LAWC214,CLAS,L52,F,LC,Arabic,55,80,-25,0,0,Sun  Tue  Thr,11:00,11:50,GCR-20,15763
201910,10267,ECON211,CLAS,L51,F,LC,Arabic,35,29,6,0,0,Mon  Wed,11:00,12:15,GCR-21,15360
201910,10268,GEOG442,CLAS,L01,M,LC,English,20,5,15,0,0,Sun  Tue,14:00,15:20,B05-0235,10579
201910,10269,GEOL101,CLAS,L01,M,LC,English,40,24,16,0,0,Sun  Tue,10:00,10:50,BCR-G122,10213
201910,10270,BIOL101,CLAS,L01,M,LC,English,32,28,4,0,0,Mon  Wed,8:00,9:20,BCR-C201,18680
201910,10271,BIOL101,LAB,B01,M,LB,English,16,15,1,0,0,Mon,14:00,16:50,BCR-C202,16002
201910,10272,BIOL322,CLAS,L51,F,LC,English,30,36,-6,0,0,Sun  Tue,8:00,8:50,C01-B225,16106
201910,10273,BIOL322,LAB,B51,F,LB,English,10,11,-1,0,0,Sun,11:00,13:50,C01-C214,16352
201910,10274,SOCI460,CLAS,L51,F,LC,Arabic,40,37,3,0,0,Sun  Tue,14:00,15:20,C01-F207,16839
201910,10275,PHAR405,CLAS,L51,F,LC,English,34,29,5,0,0,Mon,11:00,12:20,I06-G.CL.04,15297
201910,10276,PHAR410,CLAS,L51,F,LC,English,30,29,1,0,0,Sun,8:00,9:50,I06-G.CL.04,18611
201910,10277,PHAR415,CLAS,L51,F,LC,English,31,30,1,0,0,Sun,11:00,11:50,I06-G.CL.04,17509
201910,10277,PHAR415,CLAS,L51,F,LC,English,31,30,1,0,0,Thr,11:00,11:50,I06-G.CL.04,17509
201910,10278,PHAR420,CLAS,L51,F,LC,English,34,31,3,0,0,Sun  Tue  Thr,12:00,12:50,I06-G.CL.04,17509
201910,10279,PHAR440,CLAS,L51,F,LC,English,32,31,1,0,0,Wed,9:30,12:15,I06-G.CL.04,12454
201910,10280,PHAR445,CLAS,L51,F,LB,English,12,11,1,0,0,Tue,13:00,14:50,I06-G.CL.04,12753
201910,10281,PHAR450,CLAS,L51,F,LC,English,34,28,6,0,0,Mon,8:00,9:50,I06-G.CL.04,13047
201910,10282,PHAR480,CLAS,L51,F,LC,English,34,33,1,0,0,Sun    Thr,14:00,15:20,I06-G.CL.04,15456
201910,10283,PHAR490,CLAS,L51,F,LC,English,34,31,3,0,0,Tue,10:00,11:50,I06-G.CL.04,15456
201910,10284,PHYS194,LAB,L52,F,LB,English,18,17,1,0,0,Wed,14:00,16:50,C01-A117,16414
201910,10285,ACCT221,CLAS,L51,F,LC,English,40,49,-9,0,0,Mon  Wed,11:00,12:15,H08-B203,15370
201910,10286,MATH119,CLAS,L53,F,LC,English,35,30,5,0,0,Sun  Tue  Thr,10:00,10:50,GCR-20,18074
201910,10287,MIST201,CLAS,L01,M,LC,English,30,24,6,0,0,Mon  Wed,14:00,15:20,H08-D105,16215
201910,10288,ACCT331,CLAS,L01,M,LC,English,40,26,14,0,0,Sun  Tue,15:30,16:50,H08-E114,16814
201910,10289,MIST606,CLAS,L01,M,LC,English,30,11,19,0,0,Tue,18:00,20:50,H08-D111,16788
201910,10290,NUTR491,CLAS,L51,F,SM,English,28,28,0,0,0,Sun,12:00,12:50,C01-E202,17897
201910,10291,NUTR490,CLAS,L52,F,SP,English,3,3,0,0,0,,:,:,-,11801
201910,10292,MCOM223,CLAS,L52,F,LC,Arabic,25,17,8,0,0,Sun  Tue  Thr,10:00,10:50,C04-0119,15278
201910,10293,INTA470,CLAS,L51,F,LC,Arabic,45,71,-26,0,0,Sun  Tue,14:00,15:20,C07-0178,13670
201910,10295,PHAR359,CLAS,L51,F,LC,English,33,32,1,0,0,Thr,11:00,11:50,C01-E206,15456
201910,10296,BIOM402,CLAS,L51,F,LC,English,0,22,-22,0,0,Mon  Wed,14:00,14:50,C01-E203,18654
201910,10297,FINA303,CLAS,L52,F,LC,Arabic,40,38,2,0,0,Sun  Tue  Thr,11:00,11:50,H08-A105,14354
201910,10298,INTA313,CLAS,L51,F,LC,Arabic,45,64,-19,0,0,Mon  Wed,9:30,10:50,GCR-25,18702
201910,10299,PHAR370,CLAS,L51,F,LC,English,33,31,2,0,0,Sun  Tue  Thr,9:00,9:50,I06-G.CL.06,16131
201910,10300,PHAR470,CLAS,L51,F,LC,English,34,31,3,0,0,Sun    Thr,13:00,13:50,I06-G.CL.04,12918
201910,10300,PHAR470,CLAS,L51,F,LC,English,34,31,3,0,0,Wed,8:00,8:50,I06-G.CL.04,12918
201910,10301,CMPS151,CLAS,L52,F,LC,English,40,38,2,0,0,Sun  Tue,8:00,8:50,C07-0241,11897
201910,10302,CMPS151,CLAS,L01,M,LC,English,35,36,-1,0,0,Sun  Tue,11:00,11:50,BCR-F224,11897
201910,10303,CMPS151,CLAS,L51,F,LC,English,40,40,0,0,0,Sun  Tue,10:00,10:50,C07-0142,10439
201910,10304,ARCT120,CLAS,L51,F,LL,English,18,18,0,0,0,Sun  Tue,8:00,11:30,C07-0158,18692
201910,10305,GENG231,LAB,B51,F,LB,English,13,13,0,0,0,Mon,14:00,16:50,C07-0262,15017
201910,10306,GENG231,LAB,B52,F,LB,English,13,11,2,0,0,Mon,17:00,19:50,C07-0262,15017
201910,10307,ENGL202,CLAS,6,M,LC,English,20,22,-2,0,0,Sun  Tue  Thr,13:00,13:50,B05-0211,16109
201910,10308,ENGL202,CLAS,113,F,LC,English,23,19,4,0,0,Sun  Tue  Thr,14:00,14:50,B04-0202,13348
201910,10309,ENGL202,CLAS,114,F,LC,English,23,21,2,0,0,Sun  Tue  Thr,15:30,16:20,C11-0109,13348
201910,10310,ENGL203,CLAS,111,F,LC,English,20,16,4,0,0,Mon  Wed,17:00,18:20,D01-0205,15206
201910,10311,ENGL203,CLAS,112,F,LC,English,20,18,2,0,0,Sun  Tue  Thr,13:00,13:50,D01-0205,16239
201910,10312,EDUC315,CLAS,L51,F,LC,Arabic,40,41,-1,0,0,Mon  Wed,11:00,12:20,B04-0216,10223
201910,10313,ARAB110,CLAS,L51,F,LC,Arabic,40,37,3,0,0,Mon  Wed,9:30,10:50,C04-0215,13644
201910,10314,PHYS193,CLAS,L01,M,LC,English,45,41,4,0,0,Mon,14:00,14:50,BCR-C201,12798
201910,10314,PHYS193,CLAS,L01,M,LC,English,45,41,4,0,0,Sun  Tue  Thr,9:00,9:50,BCR-I111,12798
201910,10315,DAWA117,CLAS,L51,F,LC,Arabic,45,23,22,0,0,Mon  Wed,8:00,9:20,C11-0251,13072
201910,10317,LAWC315,CLAS,L01,M,LC,Arabic,40,39,1,0,0,Sun  Tue  Thr,12:00,12:50,H08-D204,18123
201910,10318,LAWC101,CLAS,L52,F,LC,Arabic,60,47,13,0,0,Mon  Wed,14:00,15:20,C07-0153,14538
201910,10319,LAWC222,CLAS,L51,F,LC,Arabic,50,49,1,0,0,Sun  Tue  Thr,8:00,8:50,H08-A105,14333
201910,10320,LAWC315,CLAS,L51,F,LC,Arabic,45,56,-11,0,0,Sun  Tue  Thr,10:00,10:50,H08-A111,18123
201910,10321,ENGL150,CLAS,L52,F,LC,English,20,20,0,0,-1,Sun  Tue  Thr,10:00,10:50,C11-0147,18121
201910,10322,SOCI121,CLAS,L51,F,LC,Arabic,51,43,8,0,0,Mon  Wed,9:30,10:50,GCR-33,10314
201910,10323,MAGT405,CLAS,L52,F,LC,English,40,32,8,0,0,Mon  Wed,11:00,12:20,H08-C211,13062
201910,10324,BIOL221,CLAS,L01,M,LC,English,10,5,5,0,0,Sun  Tue,9:00,9:50,BCR-I212,18182
201910,10325,BIOL221,LAB,B01,M,LB,English,10,5,5,0,0,Tue,15:30,18:20,BCR-C202,18182
201910,10326,MATH104,CLAS,L52,F,LC,English,45,26,19,0,0,Mon  Wed,14:00,15:20,C01-D218,10307
201910,10326,MATH104,CLAS,L52,F,LC,English,45,26,19,0,0,Tue,13:00,13:50,C01-D218,10307
201910,10327,CVEN210,CLAS,L01,M,LC,English,35,45,-10,0,0,Mon  Wed,11:00,11:50,BCR-I111,12098
201910,10328,CVEN210,LAB,B01,M,LB,English,22,26,-4,0,0,Tue,14:00,16:50,BCR-I103,12098
201910,10329,CVEN213,CLAS,L01,M,LL,English,35,32,3,0,0,Sun  Tue  Thr,8:00,8:50,B05-0236,18707
201910,10329,CVEN213,CLAS,L01,M,LL,English,35,32,3,0,0,Thr,11:00,11:50,BCR-C213,18707
201910,10330,CVEN420,CLAS,L01,M,LL,English,25,26,-1,0,0,Mon,14:00,15:20,BCR-H210,10150
201910,10330,CVEN420,CLAS,L01,M,LL,English,25,26,-1,0,0,Wed,14:00,16:20,BCR-H210,10150
201910,10331,CVEN481,CLAS,L01,M,LL,English,25,19,6,0,0,Sun,11:00,11:50,BCR-C201,17536
201910,10331,CVEN481,CLAS,L01,M,LL,English,25,19,6,0,0,Thr,11:00,11:50,BCR-I217,17536
201910,10331,CVEN481,CLAS,L01,M,LL,English,25,19,6,0,0,Tue,11:00,12:50,BCR-C201,17536
201910,10332,MAGT101,CLAS,L02,M,LC,English,40,26,14,0,0,Sun  Tue,14:00,15:20,H08-D205,13174
201910,10333,ECON112,CLAS,L01,M,LC,Arabic,40,39,1,0,0,Mon  Wed,14:00,15:20,H08-D214,14347
201910,10334,ACCT110,CLAS,L01,M,LC,English,45,40,5,0,0,Mon  Wed,11:00,12:20,H08-D214,10358
201910,10335,GENG300,LAB,B01,M,LB,English,17,17,0,0,0,Tue,15:30,18:20,BCR-H209,14667
201910,10336,EDEL607,CLAS,L01,M,LC,Arabic,30,9,21,0,0,Wed,15:30,18:20,B04-0224,16814
201910,10337,EDEL609,CLAS,L01,M,LC,Arabic,30,9,21,0,0,Tue,15:30,18:20,B04-0202,17603
201910,10338,SPED601,CLAS,L01,M,LC,Arabic,20,9,11,0,0,Tue,15:30,18:20,B04-0229,18408
201910,10339,SPED602,CLAS,L01,M,LC,Arabic,15,7,8,0,0,Wed,15:30,18:20,B04-0208,10424
201910,10341,MECH342,CLAS,L01,M,LC,English,30,32,-2,0,0,Sun  Tue  Thr,9:00,9:50,BCR-E201,13076
201910,10342,MECH342,LAB,B01,M,LB,English,12,13,-1,0,0,Sun,12:00,13:50,BCR-E201,14697
201910,10343,MECH343,CLAS,L01,M,LC,English,20,23,-3,0,0,Mon  Wed,9:30,10:45,B05-0231,15298
201910,10344,MECH343,LAB,B01,M,LB,English,12,12,0,0,0,Mon,14:00,15:50,BCR-G122,10620
201910,10345,MECH421,LAB,B01,M,LB,English,10,12,-2,0,0,Sun,12:00,14:50,BCR-E112,15193
201910,10346,MECH448,LAB,B01,M,LB,English,16,12,4,0,0,Sun,12:00,14:50,BCR-C201,10620
201910,10347,MECH480,CLAS,L03,M,SP,English,0,3,-3,0,0,Thr,11:00,11:50,BCR-E112,13076
201910,10348,BIOM212,CLAS,L51,F,LC,English,10,7,3,0,0,Mon  Wed,14:00,14:50,C01-E202,14035
201910,10349,BIOM212,LAB,B51,F,LB,English,10,7,3,0,0,Mon,9:30,12:20,C01-D128,14035
201910,10350,ELEC201,CLAS,L01,M,LC,English,30,30,0,0,0,Sun  Tue,11:00,11:50,BCR-E201,10327
201910,10351,ELEC201,LAB,B01,M,LB,English,15,15,0,0,0,Wed,15:30,18:20,BCR-G210,10327
201910,10352,BIOM497,CLAS,L51,F,SP,English,2,2,0,0,0,,:,:,-,16876
201910,10353,ELEC351,CLAS,L01,M,LC,English,30,26,4,0,0,Sun  Tue,9:00,9:50,BCR-E112,10360
201910,10354,ELEC351,LAB,B01,M,LB,English,30,26,4,0,0,Wed,15:30,18:20,H08-D111,10360
201910,10355,ELEC498,CLAS,L02,M,SP,English,3,3,0,0,0,,:,:,-,12508
201910,10356,ELEC313,LAB,B02,M,LB,English,15,17,-2,0,0,Tue,15:30,18:20,BCR-F106,10618
201910,10358,GENG231,CLAS,L51,F,LC,English,30,31,-1,0,0,Sun  Tue  Thr,11:00,11:50,C07-0237,16148
201910,10359,GENG300,LAB,B51,F,LB,English,17,16,1,0,0,Tue,15:30,18:20,C01-A220,12170
201910,10360,GENG300,LAB,B53,F,LB,English,17,20,-3,0,0,Sun,15:30,18:20,C01-A220,14841
201910,10361,GENG300,LAB,B54,F,LB,English,18,12,6,0,0,Wed,15:30,18:20,C01-A221,12170
201910,10362,PHAR305,CLAS,L51,F,LC,English,36,36,0,0,0,Wed,11:00,12:15,I06-G.CL.06,16281
201910,10363,PHAR361,CLAS,L51,F,LC,English,32,31,1,0,0,Mon,8:00,9:20,I06-G.CL.06,16131
201910,10364,CHME324,LAB,L52,F,LB,English,12,13,-1,0,0,Tue,15:30,18:20,BCR-G224,15303
201910,10365,CMPS101,CLAS,L51,F,LC,English,40,19,21,0,0,Sun  Tue  Thr,11:00,11:50,C07-0250,18837
201910,10366,CMPS101,LAB,B51,F,LB,English,20,19,1,0,0,Thr,9:00,10:50,C01-A220,14869
201910,10367,ELEC201,LAB,B51,F,LB,English,18,19,-1,0,0,Mon,15:30,18:20,C07-0116,10377
201910,10368,ELEC351,CLAS,L51,F,LC,English,30,26,4,0,0,Sun,10:00,10:50,C07-0110,10360
201910,10368,ELEC351,CLAS,L51,F,LC,English,30,26,4,0,0,Tue,10:00,10:50,C07-0112,10360
201910,10369,ELEC351,LAB,B51,F,LB,English,30,26,4,0,0,Wed,15:30,18:20,C01-F206,10360
201910,10370,IENG260,LAB,B51,F,LB,English,10,9,1,0,0,Sun,9:00,9:50,C07-0243,18318
201910,10371,IENG481,LAB,B52,F,LB,English,11,12,-1,0,0,Tue,12:00,13:50,C01-F110,10599
201910,10372,ECON111,CLAS,L53,F,LC,Arabic,40,39,1,0,0,Sun  Tue  Thr,12:00,12:50,H08-C213,15367
201910,10373,STAT222,CLAS,L52,F,LC,English,35,31,4,0,0,Sun  Tue,14:00,15:20,H08-B108,18104
201910,10374,STAT222,CLAS,L53,F,LC,English,35,39,-4,0,0,Sun  Tue  Thr,13:00,13:50,H08-B207,16734
201910,10375,FINA201,CLAS,L52,F,LC,Arabic,35,36,-1,0,0,Sun  Tue,15:30,16:50,H08-B103,15569
201910,10376,SOWO101,CLAS,L01,M,LC,Arabic,40,42,-2,0,0,Sun  Tue  Thr,12:00,12:50,H12-0161,15280
201910,10378,SOWO301,CLAS,L51,F,LC,Arabic,40,41,-1,0,0,Sun  Tue  Thr,10:00,10:50,B04-0126,16017
201910,10379,ACCT418,CLAS,L51,F,LC,Arabic,35,32,3,0,0,Sun  Tue  Thr,10:00,10:50,H08-C212,13063
201910,10380,MATH103,CLAS,L52,F,LC,English,42,42,0,0,0,Sun,9:00,10:50,C01-D210,10553
201910,10380,MATH103,CLAS,L52,F,LC,English,42,42,0,0,0,Tue  Thr,9:00,9:50,C01-D214,10553
201910,10381,MATH103,CLAS,L53,F,LC,English,42,37,5,0,0,Mon  Wed,14:00,15:20,C01-D216,14986
201910,10381,MATH103,CLAS,L53,F,LC,English,42,37,5,0,0,Sun,13:00,13:50,C01-D215,14986
201910,10382,BIOL310,CLAS,L51,F,LC,English,30,19,11,0,0,Mon  Wed,8:00,9:20,C01-B225,12495
201910,10383,BIOL310,LAB,B51,F,LB,English,12,7,5,0,0,Tue,10:00,12:50,C01-C118,13620
201910,10384,CMPE261,CLAS,L51,F,LC,English,40,39,1,0,0,Sun  Tue  Thr,9:00,9:50,C07-0241,10514
201910,10386,CMPS251,CLAS,L51,F,LC,English,40,34,6,0,0,Sun  Tue  Thr,10:00,10:50,C07-0250,12504
201910,10387,CVEN270,CLAS,L01,M,LC,English,35,42,-7,0,0,Sun  Tue,10:00,10:50,BCR-I110,18550
201910,10388,CVEN270,LAB,B01,M,LB,English,22,21,1,0,0,Mon,8:00,10:50,BCR-H104,18550
201910,10389,ARCT221,CLAS,L51,F,LC,English,28,28,0,0,0,Sun  Tue,10:00,11:20,C07-0168,12500
201910,10390,MATH104,CLAS,L51,F,LC,English,45,37,8,0,0,Mon  Wed,11:00,12:20,C01-D218,10307
201910,10390,MATH104,CLAS,L51,F,LC,English,45,37,8,0,0,Sun,11:00,11:50,C01-D215,10307
201910,10391,EDUC313,CLAS,L51,F,LC,Arabic,45,52,-7,0,0,Sun  Tue  Thr,12:00,12:50,B04-0211,14361
201910,10392,ARCT240,CLAS,L51,F,LL,English,27,21,6,0,0,Mon  Wed,9:30,11:20,C07-0264,16530
201910,10393,ARCT220,CLAS,L51,F,LL,English,29,28,1,0,0,Sun  Tue,8:00,9:50,C07-0168,12507
201910,10394,ARCT210,CLAS,L51,F,LL,English,27,26,1,0,0,Mon  Wed,14:00,17:20,C07-0168,18675
201910,10395,MARS101,CLAS,L01,M,LC,English,15,6,9,0,0,Sun  Tue,8:00,8:50,BCR-C213,10579
201910,10396,MARS101,LAB,B01,M,LB,English,15,6,9,0,0,Wed,15:30,18:20,BCR-C202,16002
201910,10398,EDUC203,CLAS,L53,F,LC,Arabic,58,60,-2,0,0,Sun  Tue,14:00,15:15,GCR-22,15999
201910,10399,EDUC201,CLAS,L52,F,LC,Arabic,45,42,3,0,0,Sun  Tue,14:00,15:20,B04-0211,10426
201910,10400,EDUC201,CLAS,L53,F,LC,English,20,11,9,0,0,Mon  Wed,9:30,10:50,C04-0243,16595
201910,10401,PSYC201,CLAS,L51,F,LC,Arabic,40,55,-15,0,0,Mon  Wed,11:00,12:20,GCR-18,16567
201910,10402,PSYC201,CLAS,L52,F,LC,Arabic,40,37,3,0,0,Mon  Wed,14:00,15:20,GCR-14,16567
201910,10403,PHAR316,CLAS,L51,F,LC,English,34,34,0,0,0,Tue,11:00,13:50,I06-G.CL.06,16198
201910,10404,EDUC200,CLAS,L51,F,LC,Arabic,45,50,-5,0,-2,Sun  Tue  Thr,10:00,10:50,B04-0215,10375
201910,10405,GENG200,CLAS,L52,F,LC,English,33,17,16,0,0,Mon  Wed,14:00,15:20,C07-0237,16079
201910,10406,PHAR505,CLAS,L51,F,SM,English,25,22,3,0,0,Tue,14:00,15:50,I06-F.CL.04,14313
201910,10407,PHAR530,CLAS,L51,F,PR,English,25,22,3,0,0,Sun,8:00,12:50,I06-F.CL.04,15296
201910,10408,PHAR531,CLAS,L51,F,PR,English,25,22,3,0,0,Mon,8:00,12:50,I06-F.CL.04,15296
201910,10409,PHAR532,CLAS,L51,F,PR,English,25,20,5,0,0,Tue,8:00,12:50,I06-F.CL.04,15296
201910,10410,PHAR533,CLAS,L51,F,PR,English,25,20,5,0,0,Wed,8:00,12:50,I06-F.CL.04,15296
201910,10411,ENGL151,CLAS,L51,F,LC,English,35,32,3,0,0,Sun  Tue  Thr,11:00,11:50,GCR-11,12412
201910,10412,ENGL151,CLAS,L54,F,LC,English,35,30,5,0,0,Sun  Tue  Thr,12:00,12:50,GCR-20,16781
201910,10413,MUPD600,CLAS,L01,M,LC,English,10,3,7,0,0,Mon,17:00,19:50,BCR-G209,14348
201910,10414,ENGL155,CLAS,L51,F,LC,English,45,45,0,0,0,Sun  Tue  Thr,10:00,10:50,GCR-18,15328
201910,10415,ENGL155,CLAS,L52,F,LC,English,45,41,4,0,0,Sun  Tue  Thr,9:00,9:50,B13-0203,15328
201910,10416,ENGL202,CLAS,117,F,LC,English,23,22,1,0,0,Mon  Wed,11:00,12:20,GCR-28,15235
201910,10417,ENGL202,CLAS,115,F,LC,English,23,14,9,0,0,Sun  Tue  Thr,17:00,17:50,C11-0101,15217
201910,10419,ENGL203,CLAS,114,F,LC,English,20,14,6,0,0,Sun  Tue  Thr,15:30,16:20,D01-0205,15206
201910,10420,ENGL202,CLAS,7,M,LC,English,20,22,-2,0,0,Mon  Wed,14:00,15:20,B05-0212,11994
201910,10421,ENGL202,CLAS,8,M,LC,English,20,18,2,0,0,Sun  Tue  Thr,14:00,14:50,B05-0123,11994
201910,10422,BIOL101,LAB,B55,F,LB,English,12,12,0,0,0,Mon,9:30,12:20,C01-C115,15627
201910,10423,DAWA117,CLAS,L52,F,LC,Arabic,45,35,10,0,0,Mon  Wed,8:00,9:20,C11-0102,14533
201910,10424,MATH119,CLAS,L54,F,LC,English,35,31,4,0,0,Sun  Tue,14:00,15:20,C01-D211,14528
201910,10425,ARAB100,CLAS,L72,F,LC,Arabic,55,51,4,0,0,Sun  Tue  Thr,12:00,12:50,C04-0215,18657
201910,10426,ARAB200,CLAS,L57,F,LC,Arabic,40,38,2,0,0,Sun  Tue  Thr,12:00,12:50,GCR-37,16273
201910,10427,FINA303,CLAS,L53,F,LC,English,35,27,8,0,0,Mon  Wed,9:30,10:50,H08-A220,11960
201910,10428,ENGL202,CLAS,9,M,LC,English,23,21,2,0,0,Sun  Tue  Thr,15:30,16:20,B05-0206,16193
201910,10430,LAWC250,CLAS,L51,F,LC,Arabic,55,62,-7,0,0,Mon  Wed,14:00,15:20,GCR-18,13885
201910,10432,MATH231,CLAS,L01,M,LC,English,35,36,-1,0,0,Sun  Tue  Thr,12:00,12:50,BCR-I110,14416
201910,10433,PHYS192,LAB,L02,M,LB,English,18,19,-1,0,0,Wed,14:00,16:50,BCR-D215,18149
201910,10434,BIOL322,CLAS,L01,M,LC,English,10,4,6,0,0,Thr,8:00,9:50,BCR-I212,10570
201910,10435,BIOL322,LAB,B01,M,LB,English,10,4,6,0,0,Wed,9:30,12:20,BCR-C203,10570
201910,10436,ACCT421,CLAS,L01,M,LC,English,30,7,23,0,0,Mon  Wed,14:00,15:20,H08-D211,13077
201910,10437,MAGT101,CLAS,L54,F,LC,Arabic,40,14,26,0,0,Sun  Tue,15:30,16:50,H08-A113,14101
